cluster,Predicted SM
V1Ni1Ag1Hg1-,4.551745416000401
Rh1Zr1Y1Sc1S1N1+,1.7294193882589457
Os1Pd2Mo1S1N1C1,2.0645039459676173
Ir1Zr2Ti1O4,1.7020708650242158
Ta1Ni1V2O2N1+,2.946909890015994
Pt1La1Cd1Co1S1N1+,3.2059221660863013
Au1Os1Hf1Y1N1C1+,1.6102794980974338
Ta1Cd1Ni2O1N2,1.8004980224671585
Re1Rh1Y1Fe1S2,3.766141821306035
Os1Rh1Ru1Sc1O1N1C1-,2.2039277943763573
W3Os1,2.7925196917881125
Mo4O1,3.1326470421283377
Hf2Zn1Cr1S1O1N2,5.1786905312542855
Ir1Pd1Nb1Ti1S3O1+,1.946839771877728
Zn1Ni1Co1V1S2O2-,5.150413641124169
Mo2Y2C1-,1.8969305121331583
Ir2Zn2N2,2.378317013375826
Os1Ta2Nb1O2N1C1+,1.6251999179120975
Re1Ta1Ru1Ni1O2N1-,3.542483429399708
Os1Ta1Hf1Y1O4,1.6076994718195734
Hf1Ru1Zr1Co1O2N2+,2.9957152932292703
Ir1Ta1Zr1Ti1O4+,1.5781434412567223
Ag1Co3S2-,8.469793173546016
Re1Pd1Cu1V1S2O1N1-,2.838821851936547
Mo1Zn1Ni2O1C2-,3.852605135479907
Zn1Cr2V1O1N1-,3.045246774262565
W3Cu1S2N1+,1.6221684157206484
La2Fe1V1S1O1N1,4.430878558710651
Hg1Au1Cd1Fe1O2N1C1+,2.228046319083894
W1Hf1Zr2O4+,1.5765423694804526
Os1W1Ag1Mn1S1O2C1,5.494424042357887
Hf3Ni1O4+,1.7813504120147408
Os1W1Hf1Mn1S1C1,5.562682589338449
Ta1Cd1Pd1Co1N2C1-,2.838820302790582
Zn1Mn1Sc2O1N1C2+,5.0976893468761855
Zr1Cu2Mn1S1O1C2-,4.786219154392017
Ag3Cr1C3,3.6845326409809447
Fe2V2C2-,5.232478349180919
Ir1Cd1Ru1Cu1S2N1C1-,2.9391804493265523
Os1Hf2Nb1O3N1+,1.5954152689543113
Os1W1La1Zn1S1C1+,1.615000671326145
Os1Nb1Zr1Fe1O1N3+,4.588125610666937
Au1Y3C1-,1.6070749351675957
Ru1Tc1Mn2O1N2,7.98693121324743
Ta1Ni1Cr1Sc1C2,3.3761223634760182
Ir1Ta3O3N1+,1.6194658316377335
Fe2Ti2O2N1+,7.300277796452115
Pd1Ru1Fe1Ti1O1N2,4.719409945091323
Mo2Ag1La1+,1.7628373340159087
Au1Mo1Zr1Fe1S1O1C1,4.062612151357698
Pt1Hf1La1V1N1C1-,3.0229099547908715
Au3Cr1N2+,5.586439569197493
Hg1Ru1Tc1Fe1S1N1C1-,6.471424508379246
Ir3Zn1S1N2+,1.8619301014621543
Ta1Ag1Ru1Tc1S3C1,2.145377948644915
Cd3Ni1O3,2.6174994404996923
Rh1Nb3O1+,1.906256424702113
Au1Os1Tc1Co1N1C1,5.478251042082761
La1Ni1Co1Fe1O2-,7.740526043235595
Zr3Sc1O4+,1.6016645531538003
Y4S1,1.6563529317877783
Hg1Pt1Cd1Nb1O1+,1.5620293166364911
Tc1Cu1Co1V1S2C1,3.1907499474265317
Re1La1Zn1Co1O1N1C1+,3.31372739659311
W2Zn2N3+,1.7062681177137853
Ta2Hf2S1O1N2-,2.0059134224786126
Pt1Ir1Os1Rh1S1O1+,2.488450134574685
Ni4,6.307690394942754
Zn2Co1Cr1S1N2C1,6.158459073235858
Hg2Os1Cu1S1O1C1,1.9150961087023832
Pd1Co1Cr1V1O3N1,2.991901205777753
Os1Ta1Hf1La1O4,1.6261987779379186
Pd1Zr1Ni1Sc1S1C1+,1.7469837347801167
Hf1Mn3C2,12.419342308837436
Hg1Mo1Ni1Fe1O2C1+,3.4070006739793235
Ag2V2O2C1,2.3943501127200277
Au1W1La1Nb1S1O2C1+,1.5772694293655882
Hf1Zr3O2C2+,1.844815493113264
Rh2Ru2O1N1+,1.648853845030746
Tc1Cu1Fe1Sc1S3C1+,3.0162137578497386
Hf1Nb1Zr2O4+,1.5816275007553853
Hg1Sc3C1-,1.764360122338588
Os1Hf1Nb1Ti1S3+,1.6210976767478456
Hg1Mo2V1S1C3-,2.080850773932289
Au1Pd1V1Ti1O3+,1.8663604151161184
Hg1Cu3N1C2+,1.847798775401148
W3Zn1O1N1,1.8695073222620373
Au3Zr1C1+,1.44086547479714
Pt2Os1Mo1O2N2+,2.2315511132082237
Re1Ru1Co1Ti1S2O1+,4.12844637560457
Hg2W1Co1S1O1N1+,2.449848068338617
Au3Zn1C1,1.493432200987986
Hg1Re1Zr1Ti1S1C2+,1.5897751448140092
