epoch,MAE,MSE,Pearson r
483,0.0630850553502622,0.007070500098190543,0.997146803446322
484,0.05350684458149415,0.005133599466562694,0.9976485734890543
485,0.06512021084634784,0.016260991311455825,0.992590615514405
486,0.06389707140657608,0.0074985091689073365,0.9978226673108392
487,0.06141605480213755,0.00912505088582849,0.9975326617103049
488,0.07020875308296876,0.011178851297625816,0.9973611312577256
489,0.11473589517444066,0.05014070793976369,0.9812413927594448
490,0.05703170662803863,0.007895931852401462,0.9966963754310595
491,0.05973254772500428,0.009586230859217872,0.9959805862393645
492,0.06884034022784068,0.012061649716204603,0.9970323245602682
493,0.07197454763377112,0.01329969547456121,0.996749963288126
494,0.05880374206419169,0.00776992173590513,0.9975653581773672
495,0.05725453275645466,0.007816546832626788,0.9971949465346577
496,0.06225344573596082,0.006727696273566704,0.9980803522123736
497,0.06272404870956223,0.00773471589535438,0.9965938278756049
498,0.07709267665519293,0.020914221454218663,0.9910543307750388
499,0.055807646634223704,0.006369804656653517,0.9974295511920748
500,0.06091982794577401,0.007990923974114198,0.9963873170084467
501,0.06466445891671802,0.011205405574563343,0.9968583593394843
502,0.06640420178117895,0.009218751002484328,0.997144112154828
503,0.05354789764542238,0.005802943697532859,0.9974588308681854
504,0.06017096281554788,0.009239539791897625,0.9966112987082549
505,0.06098504585739614,0.00865345875675308,0.997432254015351
506,0.07401796218649807,0.011076738386979925,0.9976351389079361
507,0.06785957105370113,0.01106294630303245,0.9954831383231977
508,0.05960264880227356,0.009966035940112963,0.9954311277390299
509,0.06425881511374956,0.008083614876437273,0.9979092207102569
510,0.07075153031737595,0.009802880445554517,0.996486039688398
511,0.0608713521395141,0.008763968553139817,0.9973898109161967
512,0.07781480451662953,0.02062842564764758,0.988991128828089
513,0.06197918526777559,0.009559856511053212,0.9973772168889882
514,0.0579419052401778,0.012409816516185007,0.9935565177544406
515,0.08455790774066262,0.015527079219028718,0.9952925733264782
516,0.07096483405801908,0.012945383993922971,0.996581619714353
517,0.0644047195730395,0.010752059335876933,0.99662458476874
518,0.11052025385851354,0.05291550491639105,0.9784095911293095
519,0.0865957108624812,0.014981034868706557,0.997430864108739
520,0.05940633862406425,0.008089026188560668,0.9978595395712989
521,0.07774625331845482,0.015491214733411661,0.9967777959266613
522,0.06497355625356288,0.01148258547909547,0.9952956243835919
523,0.06936649688026053,0.011833631284899901,0.9965554861628729
524,0.07771616756500156,0.019364415847151612,0.9918379714026923
525,0.06904846550040603,0.009128921297408998,0.9969809455921912
526,0.06638160534907572,0.010695659514741161,0.9968977497859812
527,0.05488483299845404,0.006495285304911049,0.9978593301251282
528,0.07632699133284794,0.01099516676168593,0.9957386186819337
529,0.05476223349021902,0.006273654970735145,0.9978349050931761
530,0.07059011950248517,0.00792201313589297,0.9974119912799759
531,0.04748998331292364,0.0043411724279711315,0.9979464766825793
532,0.07260527290181787,0.011212596706152033,0.9971506375633604
533,0.05384899315324404,0.00527256326549177,0.9973514952618571
534,0.07806518018658826,0.013782856050194152,0.9960452887370445
535,0.07527792282565177,0.01587497052082381,0.9958292707049297
536,0.06382187326927455,0.008260477503330444,0.9975503494358067
537,0.05276822469996155,0.006225057275852711,0.9976894285871272
538,0.07631840419410033,0.033465446571887256,0.9839943977437857
539,0.06026027001808721,0.008155930120768274,0.9966682400166017
540,0.06572541579118367,0.00926658240813156,0.9972503571832417
541,0.06928309017741728,0.011460253777279814,0.9976532529991194
542,0.0664982950375127,0.009102910902007275,0.9973253104432502
543,0.07879642319310613,0.009861023209218292,0.9973986391655236
544,0.06937654427174089,0.010778632221749981,0.9956228772013429
545,0.059704096164317454,0.008423849749277438,0.9973247719162693
546,0.06863725200938806,0.01246514311826975,0.9970549156982342
547,0.07704522941313499,0.011747289556963135,0.9968784540257648
548,0.06510700338419849,0.010396649876434566,0.9966303184045231
549,0.09261181223505704,0.031976493424156996,0.9842829360967238
550,0.06172232689097072,0.00829773154839113,0.9968402250944315
551,0.05673726714339873,0.006131818298022456,0.9975537301166298
552,0.07835856082856431,0.010500551922681406,0.9967839203287245
553,0.06402131923791302,0.01088323556545085,0.9960506574310428
554,0.07144189430604439,0.008544777284773295,0.9971381910867236
555,0.07282481317206321,0.025351282295511143,0.9873416484648105
556,0.055130697942199824,0.007217012363645767,0.9972845296485537
557,0.06603483409038177,0.009345965592130407,0.9978814653980339
558,0.05329738958258973,0.005578637053949892,0.9980425480487259
559,0.06488627661687867,0.008104025404709477,0.9966807213805581
560,0.07464929696754814,0.01361979644765842,0.9973915034756401
561,0.05932165902102099,0.008728410781563228,0.9971852654199425
562,0.05701638281131854,0.005733433063551574,0.9976638902488387
563,0.07225855245038128,0.012172821745966277,0.9943900368170371
564,0.0689641836147928,0.014758199589622822,0.9949672232944858
565,0.05170201727294276,0.005747358055957152,0.9973466590767921
566,0.07315502494612336,0.014896096671630405,0.9962941550484982
567,0.06283577905037278,0.00877886514638977,0.9974661650602907
568,0.07608021626099637,0.027874562738998732,0.9851239670609665
569,0.05678074595952988,0.006282861514797079,0.9975263713978877
570,0.10675963555705302,0.026377970278495425,0.9893342460159744
571,0.06111819033229289,0.007414441935047401,0.9979037848806662
572,0.05449452262002826,0.006132504515250871,0.9977547523161581
573,0.06775572952285971,0.011875208866775004,0.9947558754094407
574,0.07479330968692192,0.011629605079244742,0.9977502461041685
575,0.06311306094992236,0.00880844817276207,0.9970826032983943
576,0.05434896136277939,0.006071650412818924,0.9977351952939275
577,0.07671608949314705,0.010577387477882666,0.9969614563615803
578,0.08242680115959801,0.020838267244684294,0.9944193952508774
579,0.07495702322232255,0.015623874155718842,0.9950296825185102
580,0.07361338325537496,0.01122581861069328,0.9968116404928417
581,0.07106468564744298,0.011083858408544185,0.9967279642702479
582,0.06705666099383259,0.009310624940109391,0.9967579479672048
583,0.07703146695605174,0.010576628612206665,0.9969606332572796
584,0.07236983293402258,0.02062040851792906,0.9891866773582335
585,0.06582086175855557,0.010778237590213773,0.997516656966388
586,0.06645311050030993,0.011969735586382797,0.996805233347922
587,0.06213996377956742,0.007502818800279603,0.9972989753600086
588,0.07755414862409088,0.014292155088776883,0.9950656358929475
589,0.0881480869880276,0.02444444168749605,0.9923569819450947
590,0.09335913967073367,0.02382390542999508,0.9896135324558599
591,0.06369895409087724,0.009556202195602327,0.9973905974499498
592,0.06330694769369548,0.009726767759698312,0.9965100109531139
593,0.058202379498859286,0.008409890179004816,0.9971594135646088
594,0.06274620912424071,0.006711389145383939,0.9975874835579063
595,0.06628835537504167,0.011904861694892941,0.9970142097981893
596,0.05646450129751859,0.006534754070736185,0.9976020357043255
597,0.07543027332824322,0.01168838056166245,0.9976509837891572
598,0.05300646690749795,0.005235539800163238,0.9974729554995643
599,0.06351786223779843,0.009257667921193393,0.9971126321661942
600,0.06071108506295405,0.0062503657933625995,0.9978948809013621
601,0.06819670194384915,0.008965177837896889,0.9969807956914338
602,0.06356163557467986,0.008828656175381693,0.9973409509844392
603,0.0633042726871605,0.011005109150685751,0.996344860041445
604,0.1908039548789827,0.08147285865134787,0.9622947525483269
605,0.07125647304555445,0.015566183801559826,0.9939932380921501
606,0.11289055471512169,0.04948087868140805,0.978506979751736
607,0.06080321418382144,0.0101045610118742,0.9961856968265064
608,0.06526105630202521,0.007462056664091769,0.9972041373958627
609,0.08670899906500419,0.01441014593019487,0.9954968893756618
610,0.05877969851416957,0.0080787406849428,0.9974744271396075
611,0.0677968494479395,0.011458035243420124,0.9969230973650804
612,0.06125217390183568,0.009857835213237317,0.9971457620711913
613,0.05653317912853839,0.007811860333175876,0.9967160299792807
614,0.053220302321726476,0.006512745799126414,0.9972561145581967
615,0.07164788551253219,0.00959268149816686,0.9976187277492885
616,0.05910483044901196,0.0058074026454489,0.9978603483133841
617,0.07662004260669868,0.01283481369346911,0.9956237044441729
618,0.04956999086003723,0.004740507709142657,0.9977140621540854
619,0.05705528430649631,0.0074164925411828,0.9966337758320525
620,0.056290612696072245,0.007630537140028877,0.99707987963359
621,0.09292166628490724,0.02547410307615335,0.9934153798483663
622,0.0552304036344725,0.00601687078050289,0.9974750543998109
623,0.060531750983828875,0.00972763057343371,0.9970361028874302
624,0.05632085563330795,0.005367034914288041,0.9974518426816722
625,0.07736660172268166,0.01726016361589288,0.9963646675255121
626,0.0655167054325546,0.01019413249571844,0.9972306972003906
627,0.06512297861320042,0.00990785967739509,0.9970442370314948
628,0.09632594379802539,0.03742067941832127,0.9825756736478853
629,0.06149307168469806,0.014795134828792732,0.9923856018946735
630,0.06648324696794089,0.008656945415957167,0.9971096542296443
631,0.07034050217348049,0.012430166674989257,0.996572086825731
632,0.05751586441691861,0.009249945302300196,0.9953786451431333
633,0.05427131348577556,0.006504312764663736,0.9975841081747538
634,0.05739975344433141,0.00600553530371974,0.9972675518609405
635,0.05780821520880168,0.007949555176829722,0.997637384987623
636,0.08819744867312479,0.03889222659132568,0.9801592174822095
637,0.06268757238078258,0.01366410124446913,0.9937899856858201
638,0.06310811282099722,0.015631359458324983,0.9934122810602679
639,0.056746604769750644,0.008454997100527108,0.9968299660078255
640,0.06314091049947188,0.008211062555505315,0.9969643340548909
641,0.0892150219209285,0.018976144843406168,0.9952874250187947
642,0.0607695109017789,0.007781650054586978,0.9972987855016656
643,0.06662306586625939,0.008095699924759626,0.9973375910006971
644,0.06024600340732696,0.007607132378216308,0.997398237813054
645,0.059183162318253026,0.0076752292861988385,0.9971684923278871
646,0.052097406218786925,0.00608385077946641,0.9976005001796067
647,0.06678699362178458,0.011273084050651467,0.997124831751192
648,0.06554008819943538,0.008791935472432007,0.9968189425473586
649,0.05631353600682703,0.0059302268503136114,0.9974573469924363
650,0.08408170844189702,0.01730588950667526,0.9974604966948686
651,0.0748894185107518,0.014528422081097015,0.9966162154820295
652,0.0655033216548291,0.009913548731292198,0.9964664501358618
653,0.05517118791224809,0.005690209959891288,0.9978152270635735
654,0.07020645264191963,0.015272591925665034,0.9925443941439934
655,0.07069291086151674,0.010045782659624483,0.9960185397414889
656,0.06288717763281727,0.010057598585191396,0.9966732119677844
657,0.0850108419234926,0.019904208198973365,0.9963246857409224
658,0.05175810279919999,0.006163812912741083,0.9972644564464164
659,0.0632965182683809,0.014136290434525923,0.9935507843084687
660,0.059437415588091166,0.007719368114576413,0.9970615078770405
661,0.06070203142134882,0.00828516038094794,0.9974033459011247
662,0.06562019209481387,0.007221417533070212,0.99779810865947
663,0.06875706703792356,0.009443173854054649,0.9970101863794579
664,0.05975099386573804,0.007661448567509938,0.9975898464436009
665,0.0658481049601948,0.00869197321407055,0.9981524066095201
666,0.06566354935591752,0.008464114170073719,0.9966614523982851
667,0.06834416873901479,0.015863963303778802,0.993123777452855
668,0.06413747186672256,0.010024038686347481,0.9966610340637295
669,0.06166089762687063,0.014152523264393618,0.993027384361601
670,0.06786219563602121,0.010738816549070444,0.9965189459720449
671,0.042896035744382326,0.003435910917904995,0.9981828884198164
672,0.07588564300032445,0.020809248518162272,0.989410781172095
673,0.06347670378876125,0.009556611351654044,0.9963436231993834
674,0.05519256071513474,0.006874248051894961,0.9966491434664051
675,0.06169949412841011,0.008877742897701373,0.9965942260296132
676,0.0669791713051606,0.010218326972692654,0.9978898504917206
677,0.05244283860394505,0.00551717395887368,0.997351264344385
678,0.05653169066697094,0.0057203050144174795,0.9975026895877712
679,0.08011592255181263,0.018356402565086704,0.9914101723091266
680,0.06285924073306409,0.008978772879486244,0.9967368383320937
681,0.05554406667545995,0.007283961771910748,0.9974873485062284
682,0.06105994984408437,0.007582478075163996,0.9974671264058913
683,0.07558943745195391,0.009958013883287086,0.9970491364099882
684,0.06820696232111369,0.01197077427790042,0.997401020803108
685,0.09133757639317377,0.024883183240999116,0.9943099286072752
686,0.061325256869237184,0.009028400497003349,0.9974378885502174
687,0.0656398076224246,0.008746622535088937,0.9968364932744561
688,0.09023133462011837,0.018454715789517743,0.9937003720541047
689,0.06119681813041651,0.009400068799276911,0.9969575885895257
690,0.07400545393369105,0.014880334687166864,0.9960155795858427
691,0.0575274051920959,0.008421233747453752,0.9968936775024033
692,0.05285891433853505,0.005713510910474228,0.997435335594754
693,0.07723361688763355,0.016080168579926803,0.9966615498453694
694,0.07997678516763097,0.01875330308600003,0.991709828857805
695,0.052240550477387675,0.005362703815427253,0.9974617903439226
696,0.08273060716824612,0.0123960838581333,0.9965866874998883
697,0.06517409176348983,0.011914794789869851,0.9967041154535554
698,0.0543742113221731,0.006033233148497512,0.9975022509567814
699,0.07278839436782657,0.011662304329644437,0.9973434390883008
700,0.060235339475902316,0.009173356258288969,0.996588940998529
701,0.05590097864202499,0.006859025650268855,0.9975605197688652
702,0.0587554408031166,0.00843562527104578,0.9967068309068267
703,0.05703340761360634,0.0075139920395188445,0.9972180916612362
704,0.05473168759704668,0.007811969367094883,0.9967462707485203
705,0.07196353153731065,0.008930494531181235,0.997349539783238
706,0.05260910594108943,0.0053564663703065665,0.9977665003707645
707,0.06015250345701124,0.007402989480139954,0.9969784615857037
708,0.058617738252400506,0.0104972949391125,0.9951487445571129
709,0.06522759676730869,0.008942954932613397,0.996668481336857
710,0.06938612102099607,0.012758082792907565,0.9966048093571934
711,0.06260616071509555,0.008839676966715747,0.9963686482009172
712,0.06890220254037832,0.010484840564558872,0.9977813775507447
713,0.057886192763581465,0.007208205977438472,0.9967392943132055
714,0.05942718110448794,0.007778663769880932,0.9974228411163532
715,0.07086949511139241,0.013147201510398736,0.9971784985782323
716,0.06199454189638133,0.009085418254007785,0.9975500058477932
717,0.09557955564688851,0.029237701799213055,0.990534616943938
718,0.06532908281231518,0.010788041626018893,0.996046773654974
719,0.08895781249406452,0.024004825442246382,0.9945922214813764
720,0.05566663037812435,0.007178613521479669,0.9970380608750264
721,0.06607833139855558,0.011440215628682365,0.9967657554727216
722,0.053089693886545865,0.005273881138106285,0.9978134093233403
723,0.08357073685868463,0.015397781904908507,0.9976642105695787
724,0.06735012402506332,0.008340005482795211,0.9974987908786267
725,0.10272089073528545,0.042842653336405745,0.9835819475161397
726,0.055410426372846884,0.006166892117274981,0.9976970661292319
727,0.059566730768127074,0.00730173605996908,0.9974997615828766
728,0.05998688758192705,0.006213093978453569,0.9976780145557035
729,0.06395756550217191,0.008841559833615578,0.9974749109101908
730,0.06886896045131885,0.010201534582479287,0.9978664808363478
731,0.06077215956312907,0.009330924742756963,0.9969678931245873
732,0.07286198001811046,0.011560778933273713,0.9965150221995724
733,0.06657080834435733,0.012165160953613374,0.9959719055812523
734,0.05955093812747492,0.008461694261776183,0.9975898078717857
735,0.06159751158998888,0.009322527866679666,0.9974457609545461
736,0.06657343911965022,0.007917193725357225,0.9962199385158185
737,0.10576474640191585,0.02732975652772971,0.9931695472399891
738,0.07526716719246632,0.010508055764003295,0.9973675489618539
739,0.06578921777698135,0.007715052527127812,0.9975841267867555
740,0.0742442316062912,0.014272543931613797,0.9962861532713816
741,0.06364237696341794,0.012699258191017066,0.9940305625538768
742,0.04666792260760584,0.004123021799351474,0.9981709964696718
743,0.05704810394236526,0.007253546105205987,0.9976828619753978
744,0.061951861582856725,0.009572526786924515,0.9973880606296979
745,0.07555108587716343,0.01926039188272964,0.9916586088538889
746,0.06020645404651968,0.008567537660327184,0.9965879449905654
747,0.0483579000211483,0.00546904849618309,0.9975180204087827
748,0.0617174446183413,0.010217749307207065,0.99603687463746
749,0.07559532561541436,0.014599049218295107,0.9964817122849716
750,0.0541068993779807,0.006349230247364024,0.9973521165952622
751,0.053676307919954806,0.0063724841100181815,0.9972580789899806
752,0.06238834739971027,0.008646228148798939,0.9974428113410421
753,0.0694522088838541,0.009104108068858396,0.9970965479635913
754,0.05927984198704431,0.007203147219223393,0.9976597180482957
755,0.08116022758069653,0.013956755014238948,0.9945979418677501
756,0.06862906907681596,0.009808888240400361,0.9956355999569867
757,0.0572813666180642,0.005940939448769788,0.998211574888186
758,0.06865667299874927,0.01223793733704479,0.9970477291416163
759,0.10702449544662675,0.031498428617783104,0.9911427999060926
760,0.06576066882263311,0.010194028491244575,0.9968370166160705
761,0.059369878661796154,0.006992154091645737,0.9981100051813551
762,0.05921400770461691,0.008282825216466764,0.9971947355728302
763,0.06983304044793322,0.020146278458425936,0.9908922530931171
764,0.05485068953296837,0.00640293897282303,0.997768780413931
765,0.0632329227167556,0.00911582451629461,0.9959376008623809
766,0.05839147918206364,0.006248357732820637,0.9975349774077752
767,0.06731724503500401,0.013014579348592832,0.9939190098712798
768,0.05704325569056383,0.008022298744835094,0.9968719674659728
769,0.0605235003413379,0.008661237711086603,0.9972508628527184
770,0.06130085687099113,0.008209822259482084,0.9974178870293904
771,0.06422698046511288,0.009470872537532751,0.9969642548550096
772,0.05757865163420781,0.008040307176706158,0.9973093296074377
773,0.059015636938112834,0.007857952651811821,0.9962887442282262
774,0.08679140083752332,0.025600816104979315,0.9874840929972991
775,0.057891432493001535,0.007108147389277948,0.9975159880683823
776,0.06562843433446772,0.010398882025477802,0.997132749301502
777,0.05756558647413134,0.005944539411476865,0.997684231210419
778,0.06984466469124768,0.010829032161197407,0.9978586429157923
779,0.06903036722271573,0.011671608100320047,0.9954031091985167
780,0.09483153478133258,0.029547073859546365,0.9851919497408014
781,0.06931230106252974,0.011333331562893956,0.9975789477497095
782,0.06090409919659692,0.007634181528031634,0.9965282288224767
783,0.06290596349886157,0.009645532257662652,0.9972016186760727
784,0.05647267251833997,0.006457421358770312,0.9978044719425083
785,0.06029027643558032,0.015940776644553855,0.9919832112228113
786,0.05890742405599095,0.011095734699788206,0.9952327536164605
787,0.06614137341455409,0.010978649472896696,0.9972672381650165
788,0.057775777993129794,0.007396823963737417,0.9978597308104683
789,0.05500154075295182,0.005870951220590024,0.9972505755667603
790,0.06046582307177801,0.00962345651284026,0.9968921913054367
791,0.06555007406382721,0.008132444983558947,0.9967144336375946
792,0.048450617343274056,0.004164172797078293,0.9979966225357793
793,0.06282844193904576,0.009228672969201308,0.9967693848502874
794,0.04939464057096516,0.005055492504535451,0.9980586168653269
795,0.0717536160002568,0.0101717948749058,0.9963792868362328
796,0.059173303882174275,0.008149523492526657,0.9972898937362812
797,0.06905200827411559,0.015602671589520587,0.9924452419999058
798,0.05773112175491442,0.008000832557370998,0.9976060205407183
799,0.046635516836151435,0.0038642109907351487,0.9981205452280876
