cluster,FEPA
Os1Re1S1-,-2.9609
Zn1Ni3C2-,-3.29
Ag1Cu2O1,-1.9894
Hf2V1N1,-3.5505
Cu1Cr1O1C1+,-3.4937
Sc3C3,-4.3913
Mo1Mn1S1-,-1.9226
Mo2Au1-,-1.7279
Hg1Mo2N1,-2.1681
Os1Hf1Ag1Cu1S1O2C1+,-4.3779
La1Ir1,-3.0218
W1Cr1S1N1,-3.3243
Co2Zr1-,-2.7466
W1Cd1Zn1S1C1+,-2.8701
La2Zn1N1,-2.5192
Cd1Mn1S1C1,-2.3812
Nb1Y1O1-,-3.4648
Os1Ta1S1N1-,-4.0762
Cu1Co1C1-,-2.5656
Mo1Nb1S2+,-3.706
Hg1Ta1Rh1Ni1N1C1+,-3.7727
Mn1Sc1S2+,-3.3521
Zr1Cu1S1C1-,-3.2732
Ir1Zr1O1C1+,-4.6701
Ta1Pd1Fe1V1C1,-3.5566
Nb1Sc1N1-,-3.3473
Os1Ta1Hf1Y1O4-,-5.9661
Hg3S2C1+,-2.4657
Os1Mn2N2,-3.2044
Fe1Mo2+,-2.491
Os1Cd1Rh1Ti1N1C3,-4.461
Mo3Y1S1N2+,-4.2562
Nb3C2,-4.811
Ti2Rh1-,-2.4264
Hg1Tc1O1N1+,-2.6926
Rh1Cu1Cr1S2N1+,-3.0409
Fe1Ru1,-1.3703
V2Cu1,-1.6699
Ru1V2O2,-4.2453
Ni1Sc1C1-,-2.6818
Re1Cr3O1-,-2.4939
W1Pd1Ti1S1O2-,-4.5121
Ir1Cd1Pd1Mn1O1C2,-3.7677
Hg1Re1N2,-2.7011
Ru1Mn2S1,-2.3262
Ir2Fe1S1,-3.0993
Y2Ru1-,-2.8465
Ir1La1O1C1-,-4.3798
Cd1Zr1O2,-3.8181
Au1Pt1Mn1C2,-3.5478
W1Ag1Fe1S1N1C1+,-3.9149
W1Ti1O1C1-,-4.3678
Hg1W1Ta1N3,-3.969
Y2V1N1,-3.0801
Hf1Cu1N1-,-2.947
Hg1Ir1S2,-2.3461
Hg1Ir1V1C3+,-3.9284
Ag2Co1C1,-2.2549
Au1Os1S2-,-3.1229
Ir2Ti1S1,-3.7109
Au1Mo1O1+,-2.7986
Pd1Mn1O1N1-,-3.1228
Pt1Tc1Mn1V1S2O1+,-4.0182
Ru1V1S1C1-,-3.614
Hg1Ta1Hf1Pd1S3C1,-4.028
W1Cr2C2,-3.4865
Ta2Ru1O2N1,-5.2237
Pt1Zn1S1N1-,-2.4188
Mo1Ti1S1O1+,-3.7548
Re1Cr1N1-,-2.9551
La1Ti2O2,-4.355
Tc2Zr1S1,-3.5845
Os1Mo1Fe1Ti1S1O2+,-4.4806
Mn2V1O2,-3.5617
Ru1V1C2-,-4.1895
Zn1Ni2O2,-2.7744
Ti2Ru1+,-3.0388
Zr1Mn2C2,-3.6291
Os1Tc1N2,-3.6584
Zn2Cu1S1,-1.3378
Cd1Zr1N1,-2.2521
Tc1Sc1N1,-3.1217
Os2Au1-,-2.2369
Y1Sc1O2,-4.7229
Au1La1Zr1S1N1C1+,-4.4795
Pt1Ir1Mo1Fe1O1C1-,-4.2017
Os1Ta2Zr1O3C1,-5.8751
La1Fe1Ti1Sc1N1+,-3.4434
Tc1Zn1O1C1+,-3.4778
Hf2Rh1N1,-4.2511
Pd1Tc1Ti1O3+,-4.2099
Ta3O2-,-5.0644
Ti2V1-,-2.0814
Mo1Ti2S2,-3.8406
Hg1Mo1Y1Co1S1O1N1+,-3.8211
Mo1Co2S2,-3.3827
Zn2Cd1,-0.1287
Ir2V1S1,-3.3899
Ta2O2,-4.7955
Cu1Mo1+,-0.9813
Ni3O2+,-3.3213
Hg1Zr1Fe1O2C1+,-4.0438
Hg1Cu1O1-,-1.4519
Ta2Y1C2,-4.7291
Au1Cd1Zr1Fe1S1N1,-3.1371
Au1Pt2C1,-3.1561
Hg1Ru1O1N1+,-2.7135
Hf1Mo1Cu1S2C1,-4.0373
Au1W1N1C1-,-3.4667
Zr2+,-2.2149
Fe2Rh1-,-2.0254
Ag1Rh1C1-,-2.6756
Zr1Y2S2,-3.7511
Pt1Cd3S1C1+,-2.6551
Y1Hg2+,-0.3997
La1Pd1O1,-3.2087
Ir1W1Cd1O2C1,-4.2225
Ti3C2,-4.2883
Ir1La1N1C1,-4.5358
Os2Ni1N2,-3.7929
Os3O1+,-3.9114
Hg1Ir1S1+,-1.9493
Y3O2N1+,-5.2317
Au1Sc3S1O2-,-4.3557
Hf2Hg1+,-1.3867
Hg2V1S1,-1.4515
Ag3S2C1,-2.5505
Hf1Pd1Ti1S1O1-,-4.1838
Os1Hf1S1+,-3.708
Pt1Ti1O1,-4.0319
Ta1Rh1Zn1O1-,-3.4732
Hg1Pd2S1-,-1.6975
Nb1Cr1S1C1+,-3.7249
Cr1Sc1N1C1-,-3.4091
Ta3Nb1O1C3+,-5.9962
Rh1Ti3N1-,-3.7392
Ta1Hf1N1C1-,-4.7816
Tc1Zr1Cu1S1N1C1,-4.3256
Ru1Ti1C2,-4.4774
Fe1Ti1N1+,-2.8438
Fe1Sc1S1-,-2.3585
Cd2Rh2N1-,-2.1879
Ru1Au1-,-0.7671
Cd1Cr1S2,-2.0533
Pd1Fe1S2-,-2.909
La1Mo1Ti1Sc1O1C1-,-4.1167
Ag1Zn1O1N1+,-2.2728
Nb1Mn1O1,-3.2104
Ta1Hg2+,-0.6784
Tc1Ir2-,-2.9537
Hf3Ti1O4+,-5.7938
Ta1Co1S1C1,-3.9528
Mn1W1,-1.0519
Pt1Nb1N2-,-3.8104
Tc2Mo1S1,-3.0361
V1Ti1O2,-4.379
Hf2Tc1Nb1O4-,-5.8358
Co2Rh1,-2.2886
Cr3N2C1-,-3.5053
Ir1Rh1Sc1S1O1,-3.828
Ta1Cr1C2+,-4.1501
Ag1V1S1C1,-2.8541
Cd1Zn1O1-,-1.2318
W1Ag1Cu1N3,-3.4963
Ag1Nb1S2,-3.1785
Ta3Tc1O4-,-6.0231
Hf1Mo1Ni1Sc1O3-,-4.8664
Os1Fe2S1O1N1,-3.8657
Pt1Rh1Co1N1-,-2.9102
Pt1Hf1S1O1,-4.2686
Pd3S1,-2.2738
Pt1Ni1C2+,-3.8183
Cu2Hg1-,-0.9519
Ir1La1N1C1+,-4.4312
Ir1Zn3N1,-1.7815
Co1Re2-,-2.7315
W1V2S1,-3.2051
Ru1Re1,-1.5581
Sc3O2C1,-4.8234
Cd2Fe1S2,-1.9299
Cd2Mn1C2,-2.4492
Ta1Ni1S1O1-,-4.1243
Ti2Ta1,-2.2446
Cd1Cr1S1C1+,-2.6122
Hg3Ti1O1N1,-2.0534
Pt1Ta1Cd1Ni1O3-,-4.3733
Hg1Cr1C1-,-1.4116
W1Ni1Cr1Sc1O3C1-,-4.8163
Y1Ni1Mn1V1S3O1+,-4.3014
W1Hf1Cd1Ni1O3N1+,-4.6408
Ni1Fe1C1,-2.6288
Hf1Fe1O1-,-3.4675
Au1Rh1O1C1,-3.7961
Cu1Ti1O2+,-3.853
Os1Mo1O1N1+,-3.7847
Cd3Sc1S1C2,-2.6996
Cd3Cr1S2O1+,-2.0787
Ir3S1O1N1+,-4.084
Ti1Mn1-,-1.5206
Mo2Pd1-,-2.1066
Os2Mo1Ti1S2N1+,-4.4245
Os1La1N1,-3.4615
Tc1Ni1N1+,-2.8226
Ta3S1O1N1+,-5.3426
Hg2Fe1O1,-1.4908
Ir1Pt1,-1.8298
Hf3N1C2+,-5.2397
Pt3Sc1N3-,-4.0628
Ru3N1+,-3.4001
Ir3S1O2+,-4.0688
Ag1Cd2,-0.3206
Ni2Co1S1,-2.7397
Y1Mo2+,-2.358
Ir1Ta1Hf1Nb1O4+,-5.9413
Os2Hf1C1,-4.414
Cd2Sc1O2,-2.7774
Cu1Co2N2,-3.3126
Os1Rh1S1C1-,-3.666
Os1La1S1C1,-4.2222
Nb1Pt2-,-3.2475
Ir1Sc1S1,-3.4144
Ti1W2,-2.6852
Mo1O1,-2.7862
Zn1Ir1-,-0.502
Hg2Os2O1+,-2.4945
Rh1Ni2N2,-3.3115
Zr1Cu2Mn1S1O1C2-,-4.3108
Ta1Y1N1+,-3.7546
Tc2C1-,-3.2205
Ir1Zr1O1+,-4.0186
Mn1Zr2-,-2.1351
Au1Co1Cr1Ti1S2N1C1+,-4.0055
Cu2Cd1-,-0.9928
Zr1Co1Fe1Ti1O2C1+,-4.8731
Pd1Rh1O2,-2.8058
Ru1Mo1O1,-3.1273
Au1Ta1S1+,-2.9439
Hf1Rh1Mn1S2C1,-4.0479
Hg1Ru1Cu1O2N1,-3.0136
Ru1Zn1O1N1+,-2.8416
La1Y1C2-,-3.9493
Pt1Cr1C2,-3.8269
Os2Sc1O2,-4.4516
Ru2Pd1-,-2.1368
Ru1Ag1,-0.7404
Co1Cr1S1,-2.3509
Y1Co1O1,-3.4624
Hg2Sc1C1,-1.235
Re1Co1C2+,-4.103
Ti3S1C2,-4.5277
Hf1Ru1S1+,-3.5577
Re1Tc1Y2S3C1+,-4.7034
Re1Cd1O1C1,-3.2758
Os1Ag1Mn1Ti1C3,-4.2419
Cd2Mn2O1N1-,-2.2243
Ag2Cr1S2,-2.289
Ru1Nb1Ni1Fe1S1N1C1-,-4.2141
Ag1Mo1S1O1-,-3.2807
Cr1Ti1S2-,-3.1468
Os1Ta1N1,-3.732
Os1Rh1Y1Mn1O1C1+,-4.3206
Tc1Fe1N1,-2.7455
Os1Ta1N1C1+,-4.6122
Hf3Nb1S1C1-,-4.3794
Cd1Cr1O1C1-,-2.7971
La1Cd1S1O1-,-2.9978
Mn3Sc1N1C2+,-3.7795
Zr1Sc3S1N1,-3.8419
Tc2Nb1N1,-3.7118
Cd2O1N1+,-2.2015
Ir2Cu1S1,-2.7791
Cd1Fe1C1-,-1.7654
Ta1Ni1S1C1+,-3.7756
Ru1V1O1+,-3.0515
Nb1Cu1S1C1+,-3.4309
Ta1Cd1Nb1O2N1+,-4.6021
Tc2Ni2O1C2,-4.3861
W1Rh1Ru1Cu1C3-,-4.4988
Re1Cd1O1+,-2.1517
Pd1Mo1S2-,-3.1033
Fe2C2-,-3.6542
Hf1Mo2S1O1,-4.0439
W1Rh1O1+,-3.7455
Pt1Co1Cr1V1S1O1N1C1,-4.4426
La1Mo1Y1O3,-4.7723
Ir1Pd1S2,-2.9774
Hg2C2+,-2.7684
Pd2Ti1C1,-2.9186
Pt1Ag1N1C1-,-3.7226
Os3O1C2,-4.8546
Os1Ti1S1N1-,-3.7959
Os2Ta1C1,-4.4971
Nb1Sc3C2-,-4.0155
Ag1Cu1O1C1,-3.495
Pd1Cu1C2+,-3.4801
Ta1Ru1C2-,-4.5982
Mo3N2C1-,-4.2658
Os1Ta3O1C3+,-5.897
Ir1Fe2O2,-3.5194
V1Sc1N1C1,-3.9615
Ir1Rh1C2,-4.3781
Hg1Cd1Cr1C1-,-1.2765
Rh3O1-,-2.7943
Rh1Ag1+,-0.9052
Hg2Os2C3,-3.593
Pt1S1+,-2.1133
Nb1Mo1+,-2.1653
Ti2Pd1-,-2.1423
Ag1O1,-1.0477
Nb1-,0.0
Pt3,-2.2965
Re1Ag1V1S1N2+,-3.6943
Fe2Mn1S1C2+,-3.9251
Os2Ti1S1,-3.7479
Au2Ta1Nb1S1N1C2+,-4.6015
Hf1Y1Zn1Ti1S2O1C1-,-4.4914
Cr2Ti1N2,-3.2236
Nb1Cu1Sc1S2N1+,-4.115
Os1Hf1Nb1Zr1O4-,-6.0301
Pd1Os2+,-2.8203
Zr1Cu2S2,-3.3842
Zr2Pt1-,-2.8281
Ir1Hf1N2,-4.0054
Rh1Sc2O2,-4.4699
Os1Cr2O1,-2.8462
Re1Ru1N1C1+,-3.8981
Ru1Fe1S1N1-,-3.1493
Ta1Pd1S2+,-3.5242
W1Cu1N1-,-3.0127
Ni1Sc3C1-,-3.2082
V1Ru1-,-2.2866
Cd1Ag1S1C1,-2.1583
Re1Ti2C1,-3.6344
W1Mo1O1N1+,-4.0038
Cu1Ni1N1,-2.0316
Zr1Os1,-3.1605
Ti1Os1,-2.9767
Mo1V1S2+,-3.25
Co3N1C1+,-3.9275
Ag1Y1O2,-3.5092
Ru1Rh2,-2.083
Cu1Sc1S2-,-3.2228
Ta1Ru1O1N1-,-4.4802
Pt1Re1S1C1-,-3.7174
Hg2C1+,-1.4116
Hg1Os1Zn1Ni1S2N1-,-3.0461
Re1Zn1O1-,-2.2284
Ag2Ti1O2,-3.4421
Nb2V2S1+,-3.8621
Tc1Cr1S1C1,-3.3706
Hf1La1N1+,-3.592
W1Zr2S2,-4.3518
Co2Os1-,-2.6436
Fe1Pt2-,-2.4822
Au1Hf1Co1Cr1C4,-4.6059
Tc3Mn1N1-,-3.3872
Os2Zr1N2,-4.3426
Os2+,-2.5451
Fe1Y1,-1.2063
La1Y1Fe1O1C2-,-4.5897
Rh2N1+,-2.8659
Co2Ni1+,-2.4776
Ta1Ru1Zr1Cu1O1C1+,-4.7656
Hg1Ni1S1-,-1.4167
Cd1Ni1O1N1,-2.4267
Zr1Y2O1,-3.3899
Ir1W1C2,-4.3057
Ag3S2C1+,-2.8645
Y1V2O1,-3.1997
Sc1Zr1+,-1.5423
Pt2Zr1S2,-3.8947
Re1Y1S1C1,-3.9829
Ir3O2+,-3.8617
Fe1Sc2C1+,-3.2391
Re1Cd1S1C1+,-2.7813
Sc3O2-,-4.1731
La1Tc1S1-,-2.7462
Tc2S1O1-,-3.6429
Ir1Rh1O1C1-,-4.1748
Hf1Tc1N1+,-3.5197
Rh1Re1+,-1.5211
W1Cr1N1,-2.7537
Ta1Hf1C2,-4.5743
La1V2O1,-3.3762
Mo1Sc1O1N1+,-4.0429
Pt1Cr1O1N1-,-3.2478
Pd1Ru1N1,-2.3633
Ru1Zn1O2,-3.0039
Ir1Cd1O1C1+,-3.9924
Pt1Re1Ta1Mn1C4,-4.9694
Pt1Sc1S1N1,-3.3294
Hg2Cr1N2,-2.0752
W1Ni1Mn1S2,-3.3236
Zr1Cd1+,-0.5258
Re1Tc1O1+,-3.1634
W1Tc1Y1Sc1S1O1C2+,-5.1055
Co3N3-,-4.0573
Os1Ti1O2+,-4.0545
Fe1Mn1S1+,-2.3835
Au2Ru1S1,-2.1272
Au1Nb1N1C1+,-3.6477
Os1Ru1S1C1+,-3.8712
Tc1Zn1O1C1,-3.4766
La1Sc1N1C1,-3.8152
Hg3S1C2,-2.1132
Ta2Hf1Ti1O4+,-5.8563
Ta1Nb1S1N1-,-4.169
Ir1Os1Ru1Cr1S2C2+,-4.3998
Y2La1-,-1.5961
Au3W1N2+,-3.1438
W1Ru1N2+,-3.9335
Ta1Hf2N1,-3.8039
Hf1Cd2N1,-1.7416
Pt1Rh1N1C1+,-3.6867
Zn1Cr1O2+,-2.6826
Nb1Ni1S1O1+,-3.9608
Mo2O1-,-2.8976
Ni1Os2-,-2.6911
Tc1Nb1S1C1+,-4.1339
Re2N2-,-4.1441
Ru1Tc1Mo1V1O1C3-,-4.9862
Ta1Rh1Tc1V1S1N1C1-,-4.6188
Os1W1Ag1Ti1N1C2+,-4.5211
Os2Ta1S2O1+,-4.5791
Cd1Co1S1C1-,-2.6383
Ag2Zr1O2,-3.6523
Ru1Cr2C2,-3.4449
Mn1Sc1C1-,-2.3185
Zr2Cu2S1O1,-4.0238
Hg1Zr1S1-,-1.9663
Os1Tc2S1,-3.2511
Re1Hf1C2+,-4.5198
Rh1Tc1S2+,-3.0928
Au1Sc1N1C1-,-3.7044
Au1Ta1O2+,-3.9905
Co1V2C2,-4.0438
V1Sc2S1+,-3.0779
Mo4C1,-3.3935
Tc3N1C2+,-4.5468
Nb1Zr1S1N1-,-4.1427
Rh1Ru1C2+,-4.3852
Os1Hf1Zr2O3C1-,-5.8467
Cr1Sc2O2,-4.0119
Cd1Cu1Sc2O1C1,-3.3511
Hg2Zr1N1C2,-3.3392
Ti2Zn1+,-1.3219
Ru1Mo1Mn1N1,-2.8869
Au2W1S1,-2.6988
Pd1Sc1S1C1+,-3.2775
W1Tc1Cr1Sc1S2C1,-4.1549
Pd1Ag2+,-1.4614
W2N1+,-3.8718
Ag2Ta1+,-1.4529
Cr3Ti1S3,-3.3641
Pt1Pd1S1O1,-2.8425
C1+,0.0
Nb1Mo2,-2.4443
Mo1Sc1O1N1-,-3.9537
Mo2S1O1+,-3.5638
Zr2-,-1.9013
Fe4O1+,-3.049
Os3O1N1C1,-4.5803
W1Mn1O2-,-4.1151
Au1Rh1Y1O1,-3.248
Rh1Mn1O1,-2.4362
Tc1Y1S1N1-,-3.6425
La1Ni1O1N1,-3.6589
Ir1Zr1S2-,-4.0448
Nb1Fe1S1,-2.8849
Ti1Fe1-,-2.1553
Nb1Ni1V1O1C2,-4.6687
W1Nb1S1O1-,-4.0785
Ag1Mo1Mn1N1-,-2.3398
Cu1Ni1S1N1+,-2.6588
Cd1Zr1S1+,-2.3235
Pt1Os1N2-,-3.7585
Pt1Ni1Fe1N2C1,-4.0362
Pt1Os1N1-,-3.3614
Ir1Ag1C1-,-3.0136
Pt1V1O1C1+,-4.0016
Ta1Mn1N1-,-3.2406
Au1Cd1Ag1Mn1N4-,-3.0519
Ni2Ti2S1,-3.2977
Ir1Co2O2,-3.7003
Au1Ir1Ta1La1N4+,-4.5727
V1Sc1N1,-2.9455
Y1Sc1C2-,-3.8843
Hg1W1Fe1Cr1O1N1C1+,-3.7555
Mo2N1,-2.7634
Os1Ti1N1C1-,-4.5923
Hf1Pd1Y1S1C1-,-3.8666
Mo1Zn1O2,-3.2951
Pt1Tc1S1O1+,-3.3175
Pd2V2O1N2-,-4.1468
Pt1Mn2O2,-3.4019
Hg1La1Zn1Cu1S3O1-,-3.1161
Rh3S1N2,-3.5808
Sc2W1-,-1.9259
Ta1La2S1,-3.1872
Ru2S1C1+,-3.7651
Sc2Os1,-2.8073
Ru1Ti2O2,-4.6777
Mo1Mn2C1,-2.5165
Os1-,0.0
Mn1Zr1-,-1.2195
Ta1Ni1N2-,-4.1012
Os1Tc1S1N1+,-3.4226
Os2Pd1O1,-3.2957
W1Hf2Zr1O4+,-5.9587
Os1Cr1S1N1+,-3.2296
Mo1Re2-,-2.5167
Pt1Re1La1S1C2,-4.5801
Re2Co2O3+,-4.4326
Hg1Mo1C1-,-1.9772
Ag1Mn2C2,-3.1087
Hf1Ru1S1N1,-3.7654
Ni2V1C2,-3.7567
Pt1Mo1S1C1+,-3.5175
Au1Os1S1N1-,-3.4572
Mn3S2,-2.7091
Fe2Sc1N1-,-3.022
Pd1Ti1N1C1,-3.9295
Zr1V1N1C1-,-4.2613
Nb1Zn1O1-,-2.7736
Re2Zn1O1C1,-3.4195
Zn1Ni1S1N1-,-2.1302
Pd1Ru1Ni1S1N1+,-3.3036
La1Co1N2,-3.6344
Ir1Ta1Cr1N1,-3.7323
Tc1Mn1S2+,-3.1321
Os1Ta1O1,-4.1392
Ir1Ru1O1,-2.9661
Re2Ta2C1,-4.5167
Ru2Mo1Fe1S1O1-,-3.7023
Pd1Ni1O1,-2.3292
Pt1Mo1O1+,-3.1801
Ir1Ru1Nb1N2C1-,-4.6265
Mn1V1S1C1-,-3.1358
Ta2Zr1O1C2+,-5.5903
Cd1Re1+,-0.5884
Ni1Fe1S1N1,-3.042
W1Ru1Y1C1+,-4.0734
W1Ta1Rh1O3,-5.1295
Zr1Mo2-,-2.4718
Y1Ni3S1N2,-3.831
Hg1Hf1S1O1-,-3.3458
Ta1Ag2N1,-2.5727
La1Sc1S1N1+,-4.1855
Y1Re2-,-2.8347
La1Zn1Co1Cr1S1O2,-3.7202
Ru1Tc1Sc1S1N1C1+,-4.3694
La1Rh1S1C1-,-3.5355
Ru1Mn1N1C1+,-3.7118
Hf1Ru1Cu1Ti1C3+,-4.7685
La1Y1Cu1V1S2-,-3.3957
Ta1Ni2N1,-3.3139
Ag1Rh1O1-,-2.2444
Pt1W1S1C1+,-3.8683
Hf1Ru1Cr1S1O2+,-4.4069
Os1Ta1Hf2O3C1+,-5.9685
La1Rh1Ru1Cr1S1O1N2-,-4.1277
Co2Mn1Ti1S1O1-,-3.708
Os1Pd1S1N1-,-3.4256
Re1Ru1Nb1Fe1N3+,-4.3979
La2O1,-3.4293
W3N2,-4.1808
Ir1,0.0
Ag1Mn1S1C1,-2.6776
Au1Pd1Co2S1O2C1-,-4.0382
Pt1Tc1S2,-3.2298
Cr1Y1Pd1Cd1,-1.4677
Pd2Nb1C1,-2.9923
Au1Nb1S1N1,-3.3191
Ni1Fe1N1C1,-3.6254
W1Ag3C1+,-2.6516
Re1Sc1C1-,-3.2973
Ta1Zr3O1N1C2+,-5.8947
Ru2C1-,-3.1358
Cd1Co1Fe1O2,-2.9614
La1Ni1Mn1V1O1N2-,-4.1278
Zn2Ag1,-0.4179
Ru1Zr2N1,-4.4413
Zn2Fe2N1C1-,-2.7875
W1Zn1O1N1+,-3.53
Rh1Zn1Mn1O1N2+,-3.2772
Cu2Os1,-1.4751
Mo1Ni1S1+,-2.6162
Re3N2,-3.7633
Rh1Cr1N1C1-,-3.6713
Pt1Pd1V1O2N1,-3.8802
Au1Sc1C1+,-2.2594
W1Ta1Hf1Zr1O3N1+,-5.8125
W2V1N1,-3.7213
Au1W1Sc1N2+,-4.0365
La1Tc1C2+,-4.2525
Cd1Sc2S1,-2.1348
Hf3S1O1,-4.4245
Re1Co1S1C1+,-3.5336
Ag3S2+,-2.0009
Hf4,-2.9616
Ir1Hf2Co1S2N2-,-4.819
Au1Ru1Co2S1C2-,-4.0429
Pt1V1Ti1O1C2-,-4.8037
Os2Zn1N2,-3.2661
Ag1Cr1C2+,-3.2813
Re1Rh1O2-,-4.4182
Os1V2N2,-4.0178
Re1Zr1Y1S1N1-,-4.0159
Ta1La1Ru1S1C2-,-4.7492
Ta1Ni1S1O1,-4.1788
Ti2S1N1-,-3.7154
Co2Ti1S2,-3.7171
Cd1Mn3S2+,-2.5871
Mo1Cu2O1N2,-3.4977
Y1Cr1S1N1-,-3.2059
Re1La1Zr1Cu1O2,-4.3135
Ir1Ta1N2,-4.0383
Ir1Re1Ag2S1O2+,-3.6956
Ru1Mn1S1+,-2.4076
Ru3Fe1S1-,-3.0354
Hf3O1C2,-5.2231
La1Ti1O1N1-,-4.4524
Ni2Ti1N2,-3.4712
Ir1Ta1Nb1Zr1O4,-5.8919
Cu1Ti1S2+,-3.1389
Zn1Zr2+,-1.7461
Ru1Zr1O1C1,-4.5411
Mo3O1C1,-3.9356
Fe2C2,-3.4331
Zn1Cu1N1+,-1.3259
Hg3Y1C1+,-1.2553
Ir1Ni1Co1S3,-3.6575
Hg1Pd1C2,-2.6759
W3C2+,-5.0364
Hg1Cr1C1,-1.3278
W1Sc2C1,-3.3459
Hf1Fe2C2,-3.9393
Ni1Au2,-1.5918
Rh1Y1O2-,-3.9461
Au1Tc2C1,-3.1803
Hg1Tc1Zn1O1C1-,-2.9029
Pd1Cr1S1+,-2.1144
W3Mo1C3-,-5.027
Au2Ag1Sc1O1N2,-3.4677
Hg1Pt1Ru1Mn1S2N1C1+,-3.5816
Rh2Sc1S2,-3.5589
Os3La1N2-,-4.5053
Cd1V1C1-,-1.8368
Pd1Nb1N1C1,-3.8347
W1Ta1N1C1,-4.5015
Pd1Rh1Tc1Fe1O2,-3.6927
Zr3S1O1N1+,-5.2747
Ag1Tc1O1N1+,-3.0577
Ir1Mn1N2,-3.3691
Ti1Os2-,-3.3227
W1Co1Sc1N1C1-,-4.2258
La3S2C1,-4.3528
Tc1Nb1Zr2O4+,-5.8268
W1Mn1Cr2S1C3,-4.222
W1Mo1Cr1S1N2-,-3.8409
Co1Ti1N1C1,-4.0944
Ta1Pd2C1,-3.1696
Ir1W1S2,-3.6438
Mn2Ti2N2+,-3.7604
Hf1Ni1O1N1,-3.9349
Cu2Sc1O2,-3.5114
Zr2Fe2S2-,-3.8192
Pd1Sc1C1-,-2.6026
La1Au1-,-0.9606
Ni1Ti1O1C1+,-3.8914
Nb2Ru1,-3.0057
Zr1Sc1N1,-3.3225
La1Y1N1+,-3.4461
Ir1Re1N2+,-3.5708
Pt1Co1Fe1N2-,-3.5776
Ir2S1+,-3.2453
W1Pd1Ni1Co1S1O2N1-,-4.4567
Hg1Mo1N1+,-2.1619
Au1Ru1Fe1C1+,-3.2917
Ru1Ti1O2+,-3.8725
Ir1Os1W1Mn1O1N1C1,-4.6938
Ir1Nb1N2+,-4.1219
Cu1Au1,-1.2406
Hf1Cd1O1N1+,-3.1294
Pt1Os1Y1Co1O1C3,-4.9837
Zn3S1,-0.879
Hg1Au1V1Ti1N1C2,-3.7967
Rh2Ru1Ti1C4,-4.8786
Rh1V1C1+,-2.961
Zn1Fe1N1C1+,-3.4212
Hg1Sc1S1-,-1.6726
Sc2S1N1-,-3.6726
Zr2Ti1N2,-4.4599
Ru1Sc3C3,-4.5917
W1Ag1Zr1V1O3C1-,-5.0619
Zn2Hg1,-0.1106
Ir1Ti1C2-,-4.4527
Mo2S1N1-,-3.219
Fe2N1C1+,-3.9601
W1Ru1Zr1S1N2-,-4.578
Re1Sc1S1N1-,-3.6058
La1Y1S1C1+,-3.882
Hf1Rh1Mo1Y1C2,-4.4493
Au1Ru1N2+,-3.1874
Au3O1N1-,-2.4199
Ag2Mo1Cr1S1O1,-2.8732
Ir2Mn1O1,-3.1812
Cd2Ru1S2N1-,-2.6225
Ti1Ru1-,-2.8509
Os1Hf3O3N1-,-5.8035
Co1Ti1S2+,-3.4983
Os3Zn1O2-,-4.0583
Ni2Ir1-,-1.9706
Os1Ta1Hf1Nb1O3C1+,-5.8842
Ru3S1O2,-3.8301
Ni1V1O1N1-,-3.6574
Hg1Ni2S1O2-,-2.942
Hg3N1C2,-2.3414
Au1Ir2N1,-2.8386
Nb1Ti1N1C1-,-4.4024
Zn1Hg2-,-0.4386
Mn2O2-,-3.2268
Mo2Ti1N2,-3.8213
Hf1Mn1S1+,-2.8327
Ta1Hf1Rh1Zr1O4+,-5.8997
Tc1Sc1O1N1,-3.9703
Ag1Sc1O1N1-,-3.0116
Ni2Au1+,-2.1023
Os1Au2+,-1.741
Ir1Mn3S1C1+,-3.5713
Zn1Hf2,-1.275
V1O1+,-3.0281
Ag1Y2S1,-2.6653
Pd1Y1S1N1,-3.1002
Hg1Ir1S1C1-,-3.0433
Mo1Sc1O1+,-3.1825
Cu1Ti1Sc1S1N1,-3.6685
Ti1Os2+,-3.3513
Cu3Ni1N1C1,-3.227
Ir1Ta2Zr1O2N1C1+,-5.858
Cu1Mn1N1C1-,-3.4919
W1Cr1N2-,-3.8076
Rh1Mo1N1C1-,-3.8669
Os1Cd1Zn1O2N1,-3.1292
Cr2Os1-,-1.5365
Au1La1N2+,-3.3957
Fe1Au1-,-0.7767
Ir1La1N1,-3.3438
Ag1Co1Fe1O3,-3.4052
Au1La2Cr1S2O2-,-4.3165
Ru1Y1N2+,-3.7489
Pd1Mo1O1N1,-3.3588
Re1Mo1C1,-3.1117
Au1Ta1Hf1S1N1C1-,-4.4374
La1Zn1Sc2S1O1,-3.4491
Hf1Co1N1-,-3.6716
Re1Sc1N1C1+,-4.1724
Hf2O1N1,-4.9248
W1Cr2O1N1+,-3.633
Pt1Ni1V1O1N1-,-3.8835
W1Zn1Ni1O1C1-,-3.5476
N1,0.0
W1Cr1S1,-2.4147
Ni2W1+,-2.4471
W1Zr1N1C1,-4.5704
Ru1Ni1S1C1+,-3.6007
Zn1Ir1,-0.6524
Hf1Pt1,-2.8001
Hf1Cu1O1N1+,-3.6474
W1Mo1Mn1O3+,-4.4565
Hf1Mn1O1C1-,-4.0166
La1Zn1Co1V1S1N1,-3.382
Hf2Ni1O2,-4.7637
Y1Ti1S2,-3.7817
Nb1Zn1Co1S1O2-,-4.0879
Pd3O1C2+,-4.1411
